5994,1002,34.8394,42.4629,42.4598,42.4598
6078,1002,36.2246,42.5438,42.5408,42.5408
6198,1002,29.4933,47.3566,47.3538,47.3538
6214,1002,40.6615,47.8455,47.8428,47.8428
6313,1002,34.4551,40.4095,40.4063,40.4063
6346,1002,29.8252,42.4265,42.4234,42.4234
6409,1002,39.7616,48.1336,48.1309,48.1309
6459,1002,36.0534,50.9651,50.9625,50.9625
6494,1002,40.2259,46.6114,46.6086,46.6086
6627,1002,37.5873,48.0769,48.0742,48.0742
6665,1002,42.2211,50.4376,50.435,50.435
6764,1002,41.8601,50.2213,50.2187,50.2187
6821,1002,34.7973,43.395,43.392,43.392
7016,1002,42.2579,51.7368,51.7343,51.7343
7115,1002,32.3328,41.0495,41.0464,41.0464
7121,1002,38.6312,47.9925,47.9897,47.9897
7142,1002,34.2738,43.4054,43.4024,43.4024
7193,1002,34.2104,42.7297,42.7267,42.7267
7236,1002,42.5307,47.275,47.2722,47.2722
7239,1002,27.1489,45.7824,45.7795,45.7795
7291,1002,39.4386,45.8269,45.824,45.824
7350,1002,34.7537,45.0293,45.0264,45.0264
7362,1002,46.3571,52.6429,52.6404,52.6404
7418,1002,32.2042,46.9357,46.9329,46.9329
7435,1002,35.2748,45.6401,45.6372,45.6372
7462,1002,31.3022,46.1789,46.1761,46.1761
7501,1002,36.2737,40.1794,40.1762,40.1762
7512,1002,31.1104,44.4431,44.4402,44.4402
7529,1002,21.4146,45.3491,45.3462,45.3462
7575,1002,27.0204,49.7654,49.7628,49.7628
7586,1002,47.2086,51.8942,51.8917,51.8917
7589,1002,41.8039,48.5889,48.5862,48.5862
7661,1002,35.7284,46.4968,46.494,46.494
7717,1002,42.3851,47.6687,47.666,47.666
7785,1002,42.4108,46.1047,46.1019,46.1019
7821,1002,34.2881,49.3084,49.3058,49.3058
7898,1002,36.9374,41.6636,41.6605,41.6605
7932,1002,39.0395,47.182,47.1792,47.1792
7944,1002,30.3374,40.4626,40.4593,40.4593
8095,1002,23.8405,47.9182,47.9155,47.9155
8181,1002,20.3013,42.3634,42.3604,42.3604
8214,1002,37.7989,51.6796,51.677,51.677
8292,1002,42.0984,45.2923,45.2894,45.2894
8379,1002,35.4421,40.5933,40.5901,40.5901
8473,1002,40.019,45.9223,45.9194,45.9194
8488,1002,12.5863,48.2423,48.2396,48.2396
8530,1002,29.7472,46.0739,46.0711,46.0711
8556,1002,49.0133,52.1157,52.1132,52.1132
8585,1002,14.2793,41.7034,41.7003,41.7003
8620,1002,33.0023,41.0539,41.0507,41.0507
8701,1002,28.5402,48.9949,48.9923,48.9923
8731,1002,37.331,44.8476,44.8446,44.8446
8736,1002,34.001,42.341,42.338,42.338
8788,1002,31.9833,41.3976,41.3945,41.3945
8830,1002,44.5548,48.4887,48.486,48.486
8884,1002,44.5911,48.3722,48.3695,48.3695
8887,1002,33.2765,40.6008,40.5976,40.5976
8909,1002,24.2782,40.8426,40.8394,40.8394
8988,1002,37.1274,46.5436,46.5408,46.5408
8993,1002,40.8714,44.4009,44.398,44.398
8999,1002,21.9153,43.593,43.59,43.59
9104,1002,44.0038,52.6176,52.6151,52.6151
9132,1002,39.7508,47.4748,47.472,47.472
9143,1002,40.2851,45.5873,45.5845,45.5845
9166,1002,32.1544,46.2821,46.2793,46.2793
9169,1002,33.052,41.9116,41.9085,41.9085
9209,1002,27.846,42.7656,42.7625,42.7625
9221,1002,35.0572,44.6254,44.6224,44.6224
9308,1002,43.071,48.365,48.3623,48.3623
9336,1002,38.61,42.8981,42.8951,42.8951
9479,1002,42.6968,47.5582,47.5554,47.5554
9497,1002,43.8632,47.3249,47.3221,47.3221
9605,1002,22.8853,46.1744,46.1716,46.1716
9631,1002,31.5373,42.2796,42.2765,42.2765
9701,1002,40.1685,46.083,46.0801,46.0801
9713,1002,35.9624,42.6399,42.6368,42.6368
9734,1002,16.2608,46.4365,46.4337,46.4337
9755,1002,22.9921,43.1049,43.1018,43.1018
9841,1002,43.6495,50.4134,50.4108,50.4108
9984,1002,32.6857,43.0208,43.0178,43.0178
10060,1002,47.3195,53.1253,53.1229,53.1229
10110,1002,39.3692,44.8225,44.8196,44.8196
10128,1002,33.2758,43.1735,43.1704,43.1704
10156,1002,31.4844,41.333,41.3298,41.3298
10215,1002,32.2731,43.6303,43.6273,43.6273
10753,1002,37.5191,47.8456,47.8429,47.8429
10781,1002,28.8831,41.4735,41.4704,41.4704
10790,1002,44.4511,48.1704,48.1676,48.1676
10809,1002,39.1114,51.6619,51.6593,51.6593
10921,1002,39.4852,42.9158,42.9128,42.9128
10949,1002,40.8169,45.3526,45.3497,45.3497
11086,1002,38.1165,41.5424,41.5392,41.5392
11088,1002,46.0147,48.7535,48.7508,48.7508
11122,1002,29.2134,49.3617,49.3591,49.3591
11141,1002,37.8309,47.2953,47.2925,47.2925
11145,1002,40.2225,46.233,46.2301,46.2301
11152,1002,30.0478,42.2759,42.2728,42.2728
11193,1002,39.2211,46.4911,46.4883,46.4883
11222,1002,36.5227,43.9271,43.9241,43.9241
11248,1002,35.5162,41.8567,41.8536,41.8536
11360,1002,18.1774,45.1815,45.1786,45.1786
11419,1002,27.9118,47.4016,47.3988,47.3988
11440,1002,38.5719,47.6699,47.6672,47.6672
11518,1002,30.4195,46.7487,46.7459,46.7459
11523,1002,25.6637,49.0224,49.0197,49.0197
11565,1002,43.2617,49.8467,49.8441,49.8441
11613,1002,33.7518,45.1224,45.1195,45.1195
11689,1002,37.9682,48.706,48.7033,48.7033
11730,1002,27.6475,49.8351,49.8325,49.8325
11731,1002,37.2762,43.8535,43.8505,43.8505
11769,1002,42.5792,45.2306,45.2277,45.2277
11867,1002,38.8207,46.3804,46.3776,46.3776
11869,1002,47.963,50.5483,50.5458,50.5458
12022,1002,34.0164,42.4941,42.491,42.491
12088,1002,35.4164,48.761,48.7583,48.7583
12162,1002,35.6864,45.6299,45.627,45.627
12355,1002,39.4201,47.9178,47.9151,47.9151
12469,1002,28.8606,40.871,40.8678,40.8678
12543,1002,39.1615,47.8261,47.8234,47.8234
12609,1002,37.2542,43.8051,43.8021,43.8021
12814,1002,38.271,45.8324,45.8296,45.8296
12932,1002,38.4035,50.8529,50.8503,50.8503
13023,1002,40.6325,44.7982,44.7953,44.7953
13087,1002,38.7757,43.8379,43.835,43.835
13151,1002,44.9138,50.8975,50.895,50.895
13212,1002,36.2824,43.817,43.814,43.814
13269,1002,22.1284,51.2917,51.2892,51.2892
13314,1002,37.8783,49.7998,49.7972,49.7972
13315,1002,41.3224,45.5382,45.5353,45.5353
13346,1002,42.5233,48.4503,48.4476,48.4476
13348,1002,35.3411,48.0057,48.003,48.003
13377,1002,37.1125,41.3362,41.333,41.333
13405,1002,39.2591,44.4751,44.4721,44.4721
13468,1002,35.8159,44.1218,44.1188,44.1188
13586,1002,40.1805,46.8794,46.8766,46.8766
13620,1002,21.161,46.6686,46.6658,46.6658
13815,1002,33.1431,47.6619,47.6591,47.6591
13827,1002,36.8978,45.2225,45.2197,45.2197
13972,1002,29.5463,52.0242,52.0217,52.0217
14042,1002,35.1627,39.4131,39.4098,39.4098
14045,1002,44.7377,52.4198,52.4173,52.4173
14077,1002,39.4246,51.1239,51.1213,51.1213
14142,1002,37.3249,42.4253,42.4222,42.4222
14198,1002,29.6032,47.1384,47.1357,47.1357
14235,1002,38.2736,44.2437,44.2407,44.2407
14300,1002,36.5032,46.1594,46.1565,46.1565
14372,1002,45.4364,49.0902,49.0875,49.0875
14373,1002,45.5721,51.4501,51.4475,51.4475
14437,1002,31.5726,46.1664,46.1636,46.1636
14518,1002,36.8374,45.9005,45.8977,45.8977
14546,1002,36.6711,49.9915,49.9889,49.9889
14699,1002,37.5773,46.4668,46.464,46.464
14825,1002,30.9263,45.5538,45.5509,45.5509
14881,1002,25.0609,42.4931,42.49,42.49
14896,1002,36.5491,46.3749,46.3721,46.3721
14898,1002,38.955,46.6249,46.6221,46.6221
14901,1002,37.1349,44.3875,44.3846,44.3846
14911,1002,31.5295,43.7204,43.7174,43.7174
14926,1002,35.1938,48.5145,48.5118,48.5118
14956,1002,43.3026,46.9309,46.9281,46.9281
14994,1002,42.8456,47.4608,47.458,47.458
15004,1002,35.1474,45.3357,45.3329,45.3329
15178,1002,39.6758,43.766,43.763,43.763
15313,1002,37.2709,46.0605,46.0577,46.0577
15330,1002,45.1991,50.8434,50.8408,50.8408
15369,1002,38.9908,43.2587,43.2557,43.2557
15501,1002,39.9871,49.4516,49.4489,49.4489
15537,1002,43.952,50.1455,50.1429,50.1429
15727,1002,34.1955,44.1507,44.1477,44.1477
15858,1002,34.9527,46.9311,46.9283,46.9283
15859,1002,22.8753,40.206,40.2027,40.2027
15914,1002,10.4445,49.9963,49.9937,49.9937
16095,1002,36.9537,49.3439,49.3412,49.3412
16140,1002,32.8139,42.6061,42.6031,42.6031
16337,1002,32.0266,42.9725,42.9695,42.9695
16412,1002,31.375,42.4867,42.4836,42.4836
16522,1002,35.7196,50.623,50.6204,50.6204
16540,1002,39.1664,47.7371,47.7344,47.7344
16545,1002,39.9549,43.5362,43.5332,43.5332
16579,1002,26.9323,44.57,44.5671,44.5671
16618,1002,38.4965,46.0007,45.9978,45.9978
16664,1002,37.9015,42.7139,42.7109,42.7109
16775,1002,30.2935,40.6706,40.6674,40.6674
16883,1002,47.7021,53.1106,53.1082,53.1082
17004,1002,41.618,44.5766,44.5736,44.5736
17031,1002,14.5096,46.2682,46.2654,46.2654
17064,1002,35.4686,42.4109,42.4078,42.4078
17123,1002,40.9425,44.6449,44.642,44.642
17130,1002,30.1698,44.1597,44.1567,44.1567
17136,1002,44.9631,48.9364,48.9337,48.9337
17206,1002,38.957,43.0179,43.0148,43.0148
17212,1002,40.9206,47.6471,47.6444,47.6444
17225,1002,41.8561,51.6615,51.659,51.659
17261,1002,34.1815,46.601,46.5982,46.5982
17377,1002,34.2899,48.1679,48.1652,48.1652
17386,1002,41.2387,50.8411,50.8385,50.8385
17410,1002,41.4447,47.1099,47.1071,47.1071
17428,1002,30.2659,42.4011,42.398,42.398
17477,1002,38.0588,45.1042,45.1013,45.1013
17501,1002,35.6949,40.2521,40.2489,40.2489
17577,1002,35.6948,46.6292,46.6264,46.6264
17622,1002,34.2338,46.5542,46.5514,46.5514
17629,1002,31.7889,41.3969,41.3937,41.3937
17644,1002,33.1496,45.7326,45.7297,45.7297
17708,1002,41.2606,44.6959,44.693,44.693
17729,1002,37.3487,47.5649,47.5622,47.5622
17895,1002,36.7932,41.0464,41.0432,41.0432
17902,1002,34.814,40.0323,40.0291,40.0291
17921,1002,41.8584,45.0232,45.0203,45.0203
17953,1002,36.085,43.3164,43.3134,43.3134
17962,1002,25.0945,50.0874,50.0848,50.0848
18041,1002,33.7778,46.2482,46.2454,46.2454
18060,1002,25.6773,45.0557,45.0528,45.0528
18124,1002,41.1991,46.8455,46.8427,46.8427
18128,1002,37.9816,45.2535,45.2506,45.2506
18182,1002,37.2588,43.6448,43.6418,43.6418
18658,1002,36.463,43.095,43.0919,43.0919
18780,1002,43.0585,49.4878,49.4852,49.4852
18807,1002,41.8102,48.5579,48.5552,48.5552
18855,1002,29.818,39.9451,39.9418,39.9418
19023,1002,20.4406,48.4219,48.4192,48.4192
19048,1002,36.4218,46.6006,46.5978,46.5978
19098,1002,40.1096,46.4717,46.4689,46.4689
19210,1002,31.2016,44.2738,44.2709,44.2709
19233,1002,43.5832,48.7306,48.728,48.728
19254,1002,46.7896,51.1037,51.1011,51.1011
19276,1002,36.0823,41.8752,41.8721,41.8721
19378,1002,36.1202,42.5304,42.5273,42.5273
19643,1002,37.5335,47.2802,47.2774,47.2774
19712,1002,36.5097,45.8296,45.8267,45.8267
19753,1002,35.5604,46.3552,46.3524,46.3524
19813,1002,38.784,47.2679,47.2651,47.2651
19862,1002,40.249,45.0495,45.0466,45.0466
19880,1002,43.1441,48.0324,48.0297,48.0297
19918,1002,44.7177,49.0983,49.0957,49.0957
19921,1002,44.1515,47.6212,47.6185,47.6185
19982,1002,39.5276,46.9759,46.9732,46.9732
20032,1002,39.5304,42.3221,42.319,42.319
20074,1002,36.069,40.6564,40.6532,40.6532
20096,1002,35.9776,40.5278,40.5246,40.5246
20137,1002,40.1294,48.829,48.8263,48.8263
20140,1002,37.4109,44.2689,44.2659,44.2659
20159,1002,36.463,43.0468,43.0438,43.0438
20257,1002,37.892,44.6317,44.6288,44.6288
20413,1002,33.735,44.7047,44.7018,44.7018
20479,1002,30.2579,43.7716,43.7686,43.7686
20658,1002,35.681,46.4666,46.4638,46.4638
20715,1002,37.417,42.0656,42.0625,42.0625
20717,1002,37.6929,46.5236,46.5208,46.5208
20798,1002,34.7178,40.148,40.1448,40.1448
20875,1002,41.5795,45.7178,45.7149,45.7149
20899,1002,47.7814,51.9537,51.9511,51.9511
20923,1002,18.2775,46.8071,46.8044,46.8044
21067,1002,36.1536,42.726,42.723,42.723
21092,1002,42.2309,48.4568,48.4541,48.4541
21099,1002,15.9744,47.0068,47.0041,47.0041
21158,1002,39.7782,43.8346,43.8316,43.8316
21159,1002,36.7239,43.4465,43.4435,43.4435
21171,1002,26.3144,44.3649,44.362,44.362
21223,1002,44.4302,48.8377,48.8351,48.8351
21239,1002,33.6139,47.8339,47.8311,47.8311
21287,1002,28.7178,42.7639,42.7609,42.7609
21323,1002,27.0285,42.0926,42.0895,42.0895
21335,1002,42.383,46.689,46.6862,46.6862
21357,1002,38.7008,45.2953,45.2924,45.2924
21369,1002,36.334,41.048,41.0448,41.0448
21388,1002,13.5765,44.7488,44.7459,44.7459
21436,1002,34.5697,42.2717,42.2686,42.2686
21440,1002,44.0841,50.481,50.4784,50.4784
21604,1002,36.6761,45.1079,45.105,45.105
21739,1002,37.9779,47.145,47.1422,47.1422
21750,1002,39.2637,46.5216,46.5188,46.5188
21766,1002,42.8789,47.0822,47.0794,47.0794
21812,1002,40.3403,46.5224,46.5196,46.5196
21918,1002,33.1972,43.278,43.275,43.275
21954,1002,45.311,47.6671,47.6644,47.6644
22072,1002,37.8265,51.7743,51.7718,51.7718
22136,1002,38.1148,50.2145,50.2119,50.2119
22283,1002,29.1973,45.1619,45.159,45.159
22364,1002,40.9819,45.4489,45.446,45.446
22501,1002,38.6916,49.8627,49.8601,49.8601
22502,1002,39.2908,47.4808,47.478,47.478
22536,1002,43.3473,49.4922,49.4895,49.4895
22556,1002,25.0248,51.1938,51.1913,51.1913
22559,1002,39.1415,45.3715,45.3686,45.3686
22588,1002,15.6081,40.2448,40.2416,40.2416
22662,1002,22.5146,48.9904,48.9878,48.9878
22718,1002,36.3616,41.6351,41.6319,41.6319
22749,1002,40.0541,47.6495,47.6468,47.6468
22816,1002,35.3606,48.4881,48.4854,48.4854
22846,1002,37.1265,49.4682,49.4655,49.4655
22867,1002,33.4952,46.6848,46.682,46.682
22881,1002,44.7287,48.3199,48.3172,48.3172
22931,1002,44.709,49.1515,49.1489,49.1489
23019,1002,37.7049,45.854,45.8512,45.8512
23053,1002,34.9625,42.8545,42.8515,42.8515
23078,1002,37.7765,45.5136,45.5107,45.5107
23134,1002,39.4258,46.8369,46.8341,46.8341
23144,1002,31.8449,49.0504,49.0477,49.0477
23149,1002,37.2961,41.7274,41.7243,41.7243
23197,1002,25.0509,41.4715,41.4683,41.4683
23273,1002,35.9736,41.3558,41.3526,41.3526
23319,1002,43.1844,51.4511,51.4485,51.4485
23330,1002,43.0438,47.5516,47.5489,47.5489
23412,1002,25.9952,43.7352,43.7322,43.7322
23427,1002,27.8267,40.1441,40.1409,40.1409
23463,1002,39.8334,51.4318,51.4292,51.4292
23509,1002,15.9148,41.936,41.9328,41.9328
23530,1002,33.3635,47.5468,47.5441,47.5441
23557,1002,24.1035,40.3142,40.311,40.311
23646,1002,42.4427,49.0244,49.0218,49.0218
23659,1002,34.089,45.0232,45.0203,45.0203
23891,1002,31.365,41.046,41.0428,41.0428
23911,1002,41.1016,50.807,50.8044,50.8044
23953,1002,37.0766,41.3743,41.3711,41.3711
24206,1002,37.763,48.2059,48.2031,48.2031
24293,1002,40.9312,48.4617,48.459,48.459
24401,1002,34.5609,41.1954,41.1922,41.1922
24481,1002,23.0874,41.6546,41.6514,41.6514
24539,1002,39.7164,49.0917,49.089,49.089
24605,1002,39.0135,50.9467,50.9441,50.9441
24635,1002,42.2499,47.906,47.9033,47.9033
24638,1002,38.9727,47.4101,47.4073,47.4073
24757,1002,34.545,44.7435,44.7406,44.7406
24781,1002,37.9732,50.4227,50.4201,50.4201
24898,1002,43.7298,47.4219,47.4191,47.4191
24933,1002,35.139,45.4735,45.4707,45.4707
24941,1002,33.4343,42.091,42.0879,42.0879
25053,1002,34.0367,40.5733,40.5701,40.5701
25082,1002,39.9068,47.0059,47.0031,47.0031
25188,1002,30.4643,49.0268,49.0242,49.0242
25192,1002,33.5566,48.8254,48.8227,48.8227
25232,1002,35.4187,47.5537,47.5509,47.5509
25265,1002,34.1256,45.1929,45.1901,45.1901
25267,1002,47.3363,51.4451,51.4425,51.4425
25353,1002,37.1183,47.8087,47.806,47.806
25381,1002,35.4323,43.8057,43.8028,43.8028
25403,1002,29.1644,47.5044,47.5017,47.5017
25427,1002,40.9159,48.9556,48.9529,48.9529
25500,1002,44.3792,50.2026,50.2,50.2
25513,1002,40.893,45.2449,45.242,45.242
25593,1002,34.3396,45.3655,45.3626,45.3626
25596,1002,46.5741,50.3206,50.318,50.318
25785,1002,36.767,46.1156,46.1128,46.1128
25852,1002,43.173,50.9998,50.9973,50.9973
25979,1002,43.0856,51.3176,51.3151,51.3151
25981,1002,48.0479,51.9624,51.9599,51.9599
26006,1002,47.0358,49.4522,49.4495,49.4495
26098,1002,33.5077,47.1732,47.1704,47.1704
26103,1002,41.0149,44.711,44.708,44.708
26111,1002,38.4655,43.1807,43.1777,43.1777
26168,1002,36.7751,46.1074,46.1045,46.1045
26241,1002,34.837,40.689,40.6857,40.6857
26324,1002,42.216,49.9054,49.9028,49.9028
26373,1002,21.6958,40.1263,40.1231,40.1231
26505,1002,31.9933,45.4054,45.4026,45.4026
26514,1002,19.0649,46.0569,46.0541,46.0541
26698,1002,37.3176,47.4898,47.487,47.487
26708,1002,32.5028,42.4743,42.4712,42.4712
26777,1002,31.8019,47.6708,47.668,47.668
26856,1002,45.7092,51.4028,51.4002,51.4002
26936,1002,41.1704,44.7542,44.7512,44.7512
26961,1002,34.288,41.0578,41.0546,41.0546
26976,1002,38.403,47.8475,47.8448,47.8448
27020,1002,41.1153,49.4585,49.4558,49.4558
27070,1002,34.8416,45.0329,45.03,45.03
27140,1002,35.4302,48.0444,48.0417,48.0417
27325,1002,33.9229,45.0167,45.0138,45.0138
27326,1002,34.3962,46.3495,46.3467,46.3467
27330,1002,37.6147,43.201,43.1979,43.1979
27380,1002,22.1735,42.4831,42.4801,42.4801
27395,1002,39.1514,48.7345,48.7318,48.7318
27429,1002,36.1988,45.6221,45.6192,45.6192
27508,1002,41.4764,48.7441,48.7414,48.7414
27538,1002,42.6312,44.9732,44.9703,44.9703
27577,1002,35.6016,46.2366,46.2337,46.2337
27579,1002,36.7315,47.521,47.5183,47.5183
27583,1002,28.4761,42.5638,42.5607,42.5607
27588,1002,32.0289,48.4077,48.405,48.405
27658,1002,43.2013,47.5139,47.5112,47.5112
27677,1002,32.0593,45.122,45.1191,45.1191
27730,1002,37.4497,51.6265,51.624,51.624
27801,1002,36.2087,42.2144,42.2113,42.2113
27856,1002,37.0989,43.5377,43.5347,43.5347
27873,1002,37.9879,41.4212,41.418,41.418
27973,1002,38.462,46.2638,46.2609,46.2609
28012,1002,44.196,49.7168,49.7142,49.7142
28053,1002,31.4173,43.4481,43.4451,43.4451
28130,1002,37.8276,48.1592,48.1565,48.1565
28177,1002,41.0602,48.9981,48.9954,48.9954
28243,1002,34.8241,44.5654,44.5625,44.5625
28266,1002,36.2445,44.0884,44.0854,44.0854
28493,1002,41.0092,48.0281,48.0254,48.0254
28572,1002,26.4481,49.1743,49.1717,49.1717
28625,1002,43.481,45.6595,45.6566,45.6566
28637,1002,39.1326,46.9951,46.9924,46.9924
28734,1002,35.7795,47.0572,47.0545,47.0545
28794,1002,33.3853,40.3378,40.3346,40.3346
28827,1002,43.3034,49.6549,49.6522,49.6522
28909,1002,17.4549,50.7182,50.7156,50.7156
28944,1002,39.0889,43.7732,43.7702,43.7702
28946,1002,33.9509,41.5059,41.5027,41.5027
28989,1002,34.861,50.418,50.4155,50.4155
29135,1002,43.8807,50.68,50.6774,50.6774
29157,1002,36.3118,42.2111,42.208,42.208
29176,1002,34.3122,47.8769,47.8742,47.8742
29198,1002,24.6653,51.0327,51.0302,51.0302
29200,1002,32.4647,49.8032,49.8006,49.8006
29228,1002,29.3219,45.7652,45.7623,45.7623
29304,1002,39.5974,45.3998,45.3969,45.3969
29329,1002,33.5281,40.5985,40.5953,40.5953
29474,1002,33.2849,41.0492,41.046,41.046
29586,1002,36.7302,48.8062,48.8036,48.8036
29726,1002,22.8921,41.0064,41.0032,41.0032
29780,1002,28.1279,43.9264,43.9234,43.9234
29803,1002,14.1481,44.8507,44.8478,44.8478
29805,1002,44.006,47.8558,47.8531,47.8531
29831,1002,39.3701,44.3666,44.3637,44.3637
29847,1002,35.9483,47.4037,47.4009,47.4009
29878,1002,36.6567,43.3141,43.3111,43.3111
29903,1002,35.1112,44.0878,44.0848,44.0848
29940,1002,40.3658,49.1538,49.1512,49.1512
30006,1002,32.3794,43.6211,43.6181,43.6181
30191,1002,35.3075,44.2052,44.2023,44.2023
30257,1002,43.8876,47.6218,47.6191,47.6191
30342,1002,30.7081,40.7358,40.7326,40.7326
30417,1002,34.028,46.1607,46.1578,46.1578
30461,1002,30.9626,41.4274,41.4243,41.4243
30474,1002,40.0782,47.1232,47.1205,47.1205
30528,1002,36.0101,46.6694,46.6666,46.6666
30576,1002,34.8157,43.7124,43.7094,43.7094
30601,1002,39.5396,46.3713,46.3685,46.3685
30645,1002,41.9991,47.1723,47.1696,47.1696
30738,1002,43.1642,48.2532,48.2505,48.2505
30784,1002,30.0919,47.2575,47.2547,47.2547
30844,1002,31.7356,47.7345,47.7317,47.7317
30874,1002,34.328,42.1535,42.1504,42.1504
30929,1002,37.2256,43.1745,43.1715,43.1715
30953,1002,39.7474,45.06,45.0571,45.0571
30979,1002,28.0543,41.5168,41.5136,41.5136
31034,1002,38.2829,41.226,41.2229,41.2229
31178,1002,33.5779,43.1696,43.1666,43.1666
31203,1002,37.0455,44.8719,44.869,44.869
31286,1002,35.6019,43.7469,43.7439,43.7439
31332,1002,36.9401,47.2832,47.2805,47.2805
31367,1002,29.159,42.1912,42.1881,42.1881
